Nom structure,Type cours,Nom cours,Jour de la semaine,Heure du début,Heure de fin,Durée,Age1,Age2,Age3,Nom Prof,Info cours1,Info cours2,Niveau1,Niveau2,Age min.,Age max.,Cours individuel / particulier,Cours pour handicapés,Récurrence,Pas cours pendant les vacances scolaires,Date début,Date fin,Stage : J1 (ou cours à plusieurs jours),Heure de début J1,Durée J1,Stage : J2,Heure de début J2,Durée J2,Stage : J3,Heure de début J3,Durée J3,Stage : J4,Heure de début J4,Durée J4,Stage : J5,Heure de début J5,Durée J5,Adhésion / inscription annuelle obligatoire ?,Prix (à p. de) adhésion/inscription annuelle adultes,Prix (à p. de) adhésion/inscription annuelle enfants,Info adhésion / inscription,Gratuit,Prix cours individuel / stage (adhésion obligatoire ou non),Prix cours annuel (1 cours / semaine),Forfait : 2 cours / semaine,Prix cours par semestre,Prix cours par trimestre,Prix cours par mois,Prix carnet 5 cours,Durée validité carnet 5 cours (en nbre de mois),Prix carnet 10 cours,Durée validité carnet 10 cours (en nbre de mois),Prix carnet 20 cours,Durée validité carnet 20 cours,Prix carnet 30 cours,Durée validité carnet 30 cours,Prix carnet 40 cours,Durée validité carnet 40 cours,Prix carnet 50 cours,Durée validité carnet 50 cours,Nbre de cours : XX,Prix carnet XX cours,Durée validité carnet XX cours ,Nbre de cours : YY,Prix carnet YY cours,Durée validité carnet YY cours,Nbre de cours : ZZ,Prix carnet ZZ cours,Durée validité carnet ZZ cours,Carte illimitée,Durée validité carte illimitée,Cours exclus de la carte illimitée,Info prix1,Info prix2,Promo,Tarif étudiant,Tarif jeunes / seniors,Tarif demandeur d'emploi,Tarif RSA / bas revenus,Tarif famille nombreuse,Prix dégressif à p. de 2 cours,Tarif couple,Autres tarifs préférentiels,Offre exceptionnelle,Prix cours d'essai,Détail,Prix1,Type Prix1,Prix2,Type Prix2,Prix3 : prix unitaire approx. (hors adhésion annuelle),Nbre semaines pour calcul Prix3
Théâtre Le Guichet Montparnasse,Cours,Théâtre,Samedi,10:30 AM,,3:00,Adulte,Ado,Enfant,William Malatrat,Objectif : explorer les techniques théâtrales et les mettre au service d'un spectacle.,Tous les ateliers commencent mi-septembre et se terminent fin juin (sauf vacances scolaires).,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790,/ an (1 cours par semaine),,,23,35
Théâtre Le Guichet Montparnasse,Cours,Théâtre,Lundi,6:30 PM,,3:00,Adulte,Ado,Enfant,Annie Vergne,Approfondir le jeu d'acteur et mettre sa technique au service d'un texte et d'une mise en scène.,Tous les ateliers commencent mi-septembre et se terminent fin juin (sauf vacances scolaires).,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790,/ an (1 cours par semaine),,,23,35
Théâtre Le Guichet Montparnasse,Cours,Théâtre,Mardi,7:00 PM,,3:00,Adulte,Ado,Enfant,William Malatrat,Approfondir le jeu d'acteur et mettre sa technique au service d'un texte et d'une mise en scène.,Tous les ateliers commencent mi-septembre et se terminent fin juin (sauf vacances scolaires).,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790,/ an (1 cours par semaine),,,23,35
Le Village Chorégraphique,Cours,Danse éveil,Mercredi,10:00 AM,,0:45,Enfant,,,Michaela,"La tenue habituelle pour les filles est un justaucorps avec éventuellement une petite jupette, un collant et une paire de chaussons de danse souples. La couleur la plus portée est le rose mais libre à vous de choisir ce qui vous plaît ! Pour les garçons, nous vous conseillons un pantalon avec un T-shirt et une paire de chaussons de danse souples. La couleur est à votre convenance. L'important est que l'enfant porte une tenue dans laquelle il est à l'aise pour danser. Pensez aussi à prendre un cache-coeur ou un pull pour le début du cours. ",N'hésitez pas à demander au professeur pour plus de détails.,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,15,300,,220,130,,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,,,X,Cours d'essai gratuit. Tarif famille : -10% à partir du 2nd membre de famille inscrit. Prix réduits dès l'inscription à un 2ème cours par semaine (voir le site web pour plus de détails).,15,/ cours,300,/ an (1 cours par semaine),15,1
Le Village Chorégraphique,Cours,Danse éveil,Mercredi,11:15 AM,,0:45,Enfant,,,Mélanie,"La tenue habituelle pour les filles est un justaucorps avec éventuellement une petite jupette, un collant et une paire de chaussons de danse souples. La couleur la plus portée est le rose mais libre à vous de choisir ce qui vous plaît ! Pour les garçons, nous vous conseillons un pantalon avec un T-shirt et une paire de chaussons de danse souples. La couleur est à votre convenance. L'important est que l'enfant porte une tenue dans laquelle il est à l'aise pour danser. Pensez aussi à prendre un cache-coeur ou un pull pour le début du cours. ",N'hésitez pas à demander au professeur pour plus de détails.,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,15,300,,220,130,,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,,,X,Cours d'essai gratuit. Tarif famille : -10% à partir du 2nd membre de famille inscrit. Prix réduits dès l'inscription à un 2ème cours par semaine (voir le site web pour plus de détails).,15,/ cours,300,/ an (1 cours par semaine),15,1
Le Village Chorégraphique,Cours,Danse éveil,Mercredi,2:00 PM,,0:45,Enfant,,,Cécile,"La tenue habituelle pour les filles est un justaucorps avec éventuellement une petite jupette, un collant et une paire de chaussons de danse souples. La couleur la plus portée est le rose mais libre à vous de choisir ce qui vous plaît ! Pour les garçons, nous vous conseillons un pantalon avec un T-shirt et une paire de chaussons de danse souples. La couleur est à votre convenance. L'important est que l'enfant porte une tenue dans laquelle il est à l'aise pour danser. Pensez aussi à prendre un cache-coeur ou un pull pour le début du cours. ",N'hésitez pas à demander au professeur pour plus de détails.,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,15,300,,220,130,,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,,,X,Cours d'essai gratuit. Tarif famille : -10% à partir du 2nd membre de famille inscrit. Prix réduits dès l'inscription à un 2ème cours par semaine (voir le site web pour plus de détails).,15,/ cours,300,/ an (1 cours par semaine),15,1
Le Village Chorégraphique,Cours,Danse éveil,Mercredi,3:15 PM,,0:45,Enfant,,,Chanèle,"La tenue habituelle pour les filles est un justaucorps avec éventuellement une petite jupette, un collant et une paire de chaussons de danse souples. La couleur la plus portée est le rose mais libre à vous de choisir ce qui vous plaît ! Pour les garçons, nous vous conseillons un pantalon avec un T-shirt et une paire de chaussons de danse souples. La couleur est à votre convenance. L'important est que l'enfant porte une tenue dans laquelle il est à l'aise pour danser. Pensez aussi à prendre un cache-coeur ou un pull pour le début du cours. ",N'hésitez pas à demander au professeur pour plus de détails.,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,15,300,,220,130,,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,,,X,Cours d'essai gratuit. Tarif famille : -10% à partir du 2nd membre de famille inscrit. Prix réduits dès l'inscription à un 2ème cours par semaine (voir le site web pour plus de détails).,15,/ cours,300,/ an (1 cours par semaine),15,1
Le Village Chorégraphique,Cours,Jazz,Mercredi,4:00 PM,,1:00,Enfant,,,Cécile,"La tenue habituelle pour les filles est un justaucorps ou un T-shirt avec un collant sans pieds, legging ou pantalon de jazz. Pour les garçons, l'habitude est un pantalon de jazz ou un short avec un T-shirt. Pour vos pieds, le mieux est une paire de 1/2 pointes noires en cuir souple. Pensez aussi à prendre un cache-coeur ou un pull pour le début du cours. ",N'hésitez pas à demander au professeur pour plus de détails.,,,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,15,300,,220,130,,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,,,X,Cours d'essai gratuit. Tarif famille : -10% à partir du 2nd membre de famille inscrit. Prix réduits dès l'inscription à un 2ème cours par semaine (voir le site web pour plus de détails).,15,/ cours,300,/ an (1 cours par semaine),15,1
Le Village Chorégraphique,Cours,Jazz,Mercredi,3:00 PM,,1:00,Enfant,,,Cécile,"La tenue habituelle pour les filles est un justaucorps ou un T-shirt avec un collant sans pieds, legging ou pantalon de jazz. Pour les garçons, l'habitude est un pantalon de jazz ou un short avec un T-shirt. Pour vos pieds, le mieux est une paire de 1/2 pointes noires en cuir souple. Pensez aussi à prendre un cache-coeur ou un pull pour le début du cours. ",N'hésitez pas à demander au professeur pour plus de détails.,,,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,15,300,,220,130,,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,,,X,Cours d'essai gratuit. Tarif famille : -10% à partir du 2nd membre de famille inscrit. Prix réduits dès l'inscription à un 2ème cours par semaine (voir le site web pour plus de détails).,15,/ cours,300,/ an (1 cours par semaine),15,1
Le Village Chorégraphique,Cours,Danse moderne,Mercredi,11:00 AM,,1:00,Enfant,,,Michaela,"Le mieux est de porter des vêtements près du corps. Vous pouvez mettre un débardeur ou un T-shirt avec un collant sans pieds, legging, caleçon ou short. Pensez à prendre un cache-coeur ou un pull ainsi que des chaussettes pour le début du cours.",N'hésitez pas à demander au professeur pour plus de détails.,,,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,15,300,,220,130,,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,,,X,Cours d'essai gratuit. Tarif famille : -10% à partir du 2nd membre de famille inscrit. Prix réduits dès l'inscription à un 2ème cours par semaine (voir le site web pour plus de détails).,15,/ cours,300,/ an (1 cours par semaine),15,1
Le Village Chorégraphique,Cours,Danse moderne,Mercredi,2:00 PM,,1:00,Enfant,,,Chanèle,"Le mieux est de porter des vêtements près du corps. Vous pouvez mettre un débardeur ou un T-shirt avec un collant sans pieds, legging, caleçon ou short. Pensez à prendre un cache-coeur ou un pull ainsi que des chaussettes pour le début du cours.",N'hésitez pas à demander au professeur pour plus de détails.,,,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,15,300,,220,130,,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,,,X,Cours d'essai gratuit. Tarif famille : -10% à partir du 2nd membre de famille inscrit. Prix réduits dès l'inscription à un 2ème cours par semaine (voir le site web pour plus de détails).,15,/ cours,300,/ an (1 cours par semaine),15,1
Le Village Chorégraphique,Cours,Danse classique,Mercredi,10:00 AM,,1:00,Enfant,,,Mélanie,"La tenue habituelle pour les filles est un justaucorps avec éventuellement une petite jupette, un collant et une paire de 1/2 pointes en cuir souple. La couleur la plus portée est le rose mais libre à vous de choisir ce qui vous plaît ! Pour les garçons, l'habitude est un collant (ou pantalon près du corps) gris ou noir avec un T-shirt blanc et une paire de 1/2 pointes noires en cuir souple. Mais comme pour les filles, la couleur est à votre convenance. L'important est d'avoir une tenue dans laquelle vous êtes à l'aise pour danser. Pensez aussi à prendre un cache-coeur ou un pull pour le début du cours. ",N'hésitez pas à demander au professeur pour plus de détails.,,,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,15,300,,220,130,,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,,,X,Cours d'essai gratuit. Tarif famille : -10% à partir du 2nd membre de famille inscrit. Prix réduits dès l'inscription à un 2ème cours par semaine (voir le site web pour plus de détails).,15,/ cours,300,/ an (1 cours par semaine),15,1
Le Village Chorégraphique,Cours,Danse classique,Mercredi,1:00 PM,,1:00,Enfant,,,Mélanie,"La tenue habituelle pour les filles est un justaucorps avec éventuellement une petite jupette, un collant et une paire de 1/2 pointes en cuir souple. La couleur la plus portée est le rose mais libre à vous de choisir ce qui vous plaît ! Pour les garçons, l'habitude est un collant (ou pantalon près du corps) gris ou noir avec un T-shirt blanc et une paire de 1/2 pointes noires en cuir souple. Mais comme pour les filles, la couleur est à votre convenance. L'important est d'avoir une tenue dans laquelle vous êtes à l'aise pour danser. Pensez aussi à prendre un cache-coeur ou un pull pour le début du cours. ",N'hésitez pas à demander au professeur pour plus de détails.,,,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,15,300,,220,130,,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,,,X,Cours d'essai gratuit. Tarif famille : -10% à partir du 2nd membre de famille inscrit. Prix réduits dès l'inscription à un 2ème cours par semaine (voir le site web pour plus de détails).,15,/ cours,300,/ an (1 cours par semaine),15,1
Le Village Chorégraphique,Cours,Danse classique,Mercredi,12:00 PM,,1:00,Enfant,,,Mélanie,"La tenue habituelle pour les filles est un justaucorps avec éventuellement une petite jupette, un collant et une paire de 1/2 pointes en cuir souple. La couleur la plus portée est le rose mais libre à vous de choisir ce qui vous plaît ! Pour les garçons, l'habitude est un collant (ou pantalon près du corps) gris ou noir avec un T-shirt blanc et une paire de 1/2 pointes noires en cuir souple. Mais comme pour les filles, la couleur est à votre convenance. L'important est d'avoir une tenue dans laquelle vous êtes à l'aise pour danser. Pensez aussi à prendre un cache-coeur ou un pull pour le début du cours. ",N'hésitez pas à demander au professeur pour plus de détails.,,,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,15,300,,220,130,,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,,,X,Cours d'essai gratuit. Tarif famille : -10% à partir du 2nd membre de famille inscrit. Prix réduits dès l'inscription à un 2ème cours par semaine (voir le site web pour plus de détails).,15,/ cours,300,/ an (1 cours par semaine),15,1
Temps'Danse14 - Guilleminot,Cours,Danse éveil,Mercredi,9:45 AM,,0:45,Enfant,,,Blandine Perier,"Dans un cadre ludique et chaleureux, nous proposons aux tout petits un temps magique de jeux, un moment de relation privilégiée avec leurs parents, grands parents, nounous... autour de jeux d'éveil sensoriel et moteur.","Effectif : le cours peut réunir une dizaine d'enfants. Tenue : prévoir une tenue confortable. Progression : Les séances étant évolutives, le passage d'un groupe au suivant se fait sur les conseils de la psychomotricienne. Les tranches d’âge sont données à titre indicatif. Après quelques séances, l’élève sera placé par le professeur dans le groupe de niveau qui lui correspond. Les tranches d’âge sont données à titre indicatif. Après quelques séances, l’élève sera placé par le professeur dans le groupe de niveau qui lui correspond.",Ini,,1,1,,,,,,,,,,,,,,,,,,,,,,,30,,,,,160,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,Important : ce prix est le minimum possible mais dépend des revenus du foyer. Tarifs maximum (pour les quotients familiaux les plus élevés) : 300€ / an.,,,,,,,,X,,,,X,Prix pour un 2nd cours hebdomadaire : rajouter entre +55€ et +90€ en fonction de votre quotient familial. Prix pour un 3ème cours hebdomadaire : gratuit pour tous ! Séances découvertes gratuites du 10 septembre au 30 septembre (sauf dans les classes complètes).,160,/ an (1 cours par semaine),90,/ trimestre,5,35
Temps'Danse14 - Guilleminot,Cours,Danse éveil,Samedi,9:15 AM,,0:45,Enfant,,,Blandine Perier,"Dans un cadre ludique et chaleureux, nous proposons aux tout petits un temps magique de jeux, un moment de relation privilégiée avec leurs parents, grands parents, nounous... autour de jeux d'éveil sensoriel et moteur.","Effectif : le cours peut réunir une dizaine d'enfants. Tenue : prévoir une tenue confortable. Progression : Les séances étant évolutives, le passage d'un groupe au suivant se fait sur les conseils de la psychomotricienne. Les tranches d’âge sont données à titre indicatif. Après quelques séances, l’élève sera placé par le professeur dans le groupe de niveau qui lui correspond. Les tranches d’âge sont données à titre indicatif. Après quelques séances, l’élève sera placé par le professeur dans le groupe de niveau qui lui correspond.",Ini,,1,1,,,,,,,,,,,,,,,,,,,,,,,30,,,,,160,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,Important : ce prix est le minimum possible mais dépend des revenus du foyer. Tarifs maximum (pour les quotients familiaux les plus élevés) : 300€ / an.,,,,,,,,X,,,,X,Prix pour un 2nd cours hebdomadaire : rajouter entre +55€ et +90€ en fonction de votre quotient familial. Prix pour un 3ème cours hebdomadaire : gratuit pour tous ! Séances découvertes gratuites du 10 septembre au 30 septembre (sauf dans les classes complètes).,160,/ an (1 cours par semaine),90,/ trimestre,5,35
Temps'Danse14 - Guilleminot,Cours,Danse éveil,Mercredi,9:45 AM,,0:45,Enfant,,,Blandine Perier,"Dans un cadre ludique et chaleureux, nous proposons aux tout petits un temps magique de jeux, un moment de relation privilégiée avec leurs parents, grands parents, nounous... autour de jeux d'éveil sensoriel et moteur.","Effectif : le cours peut réunir une dizaine d'enfants. Tenue : prévoir une tenue confortable. Progression : Les séances étant évolutives, le passage d'un groupe au suivant se fait sur les conseils de la psychomotricienne. Les tranches d’âge sont données à titre indicatif. Après quelques séances, l’élève sera placé par le professeur dans le groupe de niveau qui lui correspond. Les tranches d’âge sont données à titre indicatif. Après quelques séances, l’élève sera placé par le professeur dans le groupe de niveau qui lui correspond.",Ini,,2,2,,,,,,,,,,,,,,,,,,,,,,,30,,,,,160,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,Important : ce prix est le minimum possible mais dépend des revenus du foyer. Tarifs maximum (pour les quotients familiaux les plus élevés) : 300€ / an.,,,,,,,,X,,,,X,Prix pour un 2nd cours hebdomadaire : rajouter entre +55€ et +90€ en fonction de votre quotient familial. Prix pour un 3ème cours hebdomadaire : gratuit pour tous ! Séances découvertes gratuites du 10 septembre au 30 septembre (sauf dans les classes complètes).,160,/ an (1 cours par semaine),90,/ trimestre,5,35
Temps'Danse14 - Guilleminot,Cours,Danse éveil,Samedi,10:15 AM,,0:45,Enfant,,,Blandine Perier,"Dans un cadre ludique et chaleureux, nous proposons aux tout petits un temps magique de jeux, un moment de relation privilégiée avec leurs parents, grands parents, nounous... autour de jeux d'éveil sensoriel et moteur.","Effectif : le cours peut réunir une dizaine d'enfants. Tenue : prévoir une tenue confortable. Progression : Les séances étant évolutives, le passage d'un groupe au suivant se fait sur les conseils de la psychomotricienne. Les tranches d’âge sont données à titre indicatif. Après quelques séances, l’élève sera placé par le professeur dans le groupe de niveau qui lui correspond. Les tranches d’âge sont données à titre indicatif. Après quelques séances, l’élève sera placé par le professeur dans le groupe de niveau qui lui correspond.",Ini,,2,2,,,,,,,,,,,,,,,,,,,,,,,30,,,,,160,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,Important : ce prix est le minimum possible mais dépend des revenus du foyer. Tarifs maximum (pour les quotients familiaux les plus élevés) : 300€ / an.,,,,,,,,X,,,,X,Prix pour un 2nd cours hebdomadaire : rajouter entre +55€ et +90€ en fonction de votre quotient familial. Prix pour un 3ème cours hebdomadaire : gratuit pour tous ! Séances découvertes gratuites du 10 septembre au 30 septembre (sauf dans les classes complètes).,160,/ an (1 cours par semaine),90,/ trimestre,5,35
Temps'Danse14 - Guilleminot,Cours,Danse éveil,Mercredi,9:00 AM,,0:45,Enfant,,,Blandine Perier,"Nous proposons aux fripouilles de maternelle un espace de découvertes motrices, d'exploration créative, d'expression corporelle, de danses afin de satisfaire leur besoin inépuisable de jouer, de se mouvoir, de s'exprimer et de s'affirmer, ainsi que leur désir d'autonomie. Les enfants sont accompagnés par une professionnelle dans un climat convivial et une éthique respectueuse de la personnalité de chacun, de ses désirs, de son évolution, de ses besoins physiques et affectifs spécifiques.","Effectif : le cours peut réunir une dizaine d'enfants. Tenue : prévoir une tenue confortable. Progression : Les séances étant évolutives, le passage d'un groupe au suivant se fait sur les conseils de la psychomotricienne. Les tranches d’âge sont données à titre indicatif. Après quelques séances, l’élève sera placé par le professeur dans le groupe de niveau qui lui correspond. Les tranches d’âge sont données à titre indicatif. Après quelques séances, l’élève sera placé par le professeur dans le groupe de niveau qui lui correspond.",Ini,,3,3,,,,,,,,,,,,,,,,,,,,,,,30,,,,,160,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,Important : ce prix est le minimum possible mais dépend des revenus du foyer. Tarifs maximum (pour les quotients familiaux les plus élevés) : 300€ / an.,,,,,,,,X,,,,X,Prix pour un 2nd cours hebdomadaire : rajouter entre +55€ et +90€ en fonction de votre quotient familial. Prix pour un 3ème cours hebdomadaire : gratuit pour tous ! Séances découvertes gratuites du 10 septembre au 30 septembre (sauf dans les classes complètes).,160,/ an (1 cours par semaine),90,/ trimestre,5,35
Temps'Danse14 - Guilleminot,Cours,Danse éveil,Mercredi,10:45 AM,,0:45,Enfant,,,,"Nous proposons aux fripouilles de maternelle un espace de découvertes motrices, d'exploration créative, d'expression corporelle, de danses afin de satisfaire leur besoin inépuisable de jouer, de se mouvoir, de s'exprimer et de s'affirmer, ainsi que leur désir d'autonomie. Les enfants sont accompagnés par une professionnelle dans un climat convivial et une éthique respectueuse de la personnalité de chacun, de ses désirs, de son évolution, de ses besoins physiques et affectifs spécifiques.","Effectif : Les cours de 3 ans réusissent 12 enfants, ceux de 4 ans 14 enfants. Tenue : un justaucorps rose pour les filles; un pantalon noir et tee-shirt blanc pour les garçons. Progression : Les séances étant évolutives, le passage d'un groupe au suivant se fait sur les conseils du professeur. Les tranches d’âge sont données à titre indicatif. Après quelques séances, l’élève sera placé par le professeur dans le groupe de niveau qui lui correspond. Les tranches d’âge sont données à titre indicatif. Après quelques séances, l’élève sera placé par le professeur dans le groupe de niveau qui lui correspond.",Ini,,3,3,,,,,,,,,,,,,,,,,,,,,,,30,,,,,160,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,Important : ce prix est le minimum possible mais dépend des revenus du foyer. Tarifs maximum (pour les quotients familiaux les plus élevés) : 300€ / an.,,,,,,,,X,,,,X,Prix pour un 2nd cours hebdomadaire : rajouter entre +55€ et +90€ en fonction de votre quotient familial. Prix pour un 3ème cours hebdomadaire : gratuit pour tous ! Séances découvertes gratuites du 10 septembre au 30 septembre (sauf dans les classes complètes).,160,/ an (1 cours par semaine),90,/ trimestre,5,35
Temps'Danse14 - Guilleminot,Cours,Danse éveil,Samedi,11:15 AM,,0:45,Enfant,,,,"Nous proposons aux fripouilles de maternelle un espace de découvertes motrices, d'exploration créative, d'expression corporelle, de danses afin de satisfaire leur besoin inépuisable de jouer, de se mouvoir, de s'exprimer et de s'affirmer, ainsi que leur désir d'autonomie. Les enfants sont accompagnés par une professionnelle dans un climat convivial et une éthique respectueuse de la personnalité de chacun, de ses désirs, de son évolution, de ses besoins physiques et affectifs spécifiques.","Effectif : Les cours de 3 ans réusissent 12 enfants, ceux de 4 ans 14 enfants. Tenue : un justaucorps rose pour les filles; un pantalon noir et tee-shirt blanc pour les garçons. Progression : Les séances étant évolutives, le passage d'un groupe au suivant se fait sur les conseils du professeur. Les tranches d’âge sont données à titre indicatif. Après quelques séances, l’élève sera placé par le professeur dans le groupe de niveau qui lui correspond. Les tranches d’âge sont données à titre indicatif. Après quelques séances, l’élève sera placé par le professeur dans le groupe de niveau qui lui correspond.",Ini,,3,3,,,,,,,,,,,,,,,,,,,,,,,30,,,,,160,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,Important : ce prix est le minimum possible mais dépend des revenus du foyer. Tarifs maximum (pour les quotients familiaux les plus élevés) : 300€ / an.,,,,,,,,X,,,,X,Prix pour un 2nd cours hebdomadaire : rajouter entre +55€ et +90€ en fonction de votre quotient familial. Prix pour un 3ème cours hebdomadaire : gratuit pour tous ! Séances découvertes gratuites du 10 septembre au 30 septembre (sauf dans les classes complètes).,160,/ an (1 cours par semaine),90,/ trimestre,5,35
Temps'Danse14 - Guilleminot,Cours,Danse éveil,Mercredi,9:00 AM,,0:45,Enfant,,,Blandine Perier,"Nous proposons aux fripouilles de maternelle un espace de découvertes motrices, d'exploration créative, d'expression corporelle, de danses afin de satisfaire leur besoin inépuisable de jouer, de se mouvoir, de s'exprimer et de s'affirmer, ainsi que leur désir d'autonomie. Les enfants sont accompagnés par une professionnelle dans un climat convivial et une éthique respectueuse de la personnalité de chacun, de ses désirs, de son évolution, de ses besoins physiques et affectifs spécifiques.","Effectif : Les cours de 3 ans réusissent 12 enfants, ceux de 4 ans 14 enfants. Tenue : un justaucorps rose pour les filles; un pantalon noir et tee-shirt blanc pour les garçons. Progression : Les séances étant évolutives, le passage d'un groupe au suivant se fait sur les conseils du professeur. Les tranches d’âge sont données à titre indicatif. Après quelques séances, l’élève sera placé par le professeur dans le groupe de niveau qui lui correspond. Les tranches d’âge sont données à titre indicatif. Après quelques séances, l’élève sera placé par le professeur dans le groupe de niveau qui lui correspond.",Ini,,4,4,,,,,,,,,,,,,,,,,,,,,,,30,,,,,160,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,Important : ce prix est le minimum possible mais dépend des revenus du foyer. Tarifs maximum (pour les quotients familiaux les plus élevés) : 300€ / an.,,,,,,,,X,,,,X,Prix pour un 2nd cours hebdomadaire : rajouter entre +55€ et +90€ en fonction de votre quotient familial. Prix pour un 3ème cours hebdomadaire : gratuit pour tous ! Séances découvertes gratuites du 10 septembre au 30 septembre (sauf dans les classes complètes).,160,/ an (1 cours par semaine),90,/ trimestre,5,35
Temps'Danse14 - Lapins,Cours,Danse éveil,Mercredi,9:15 AM,,0:45,Enfant,,,Christine Le Guen,"Nous proposons aux fripouilles de maternelle un espace de découvertes motrices, d'exploration créative, d'expression corporelle, de danses afin de satisfaire leur besoin inépuisable de jouer, de se mouvoir, de s'exprimer et de s'affirmer, ainsi que leur désir d'autonomie. Les enfants sont accompagnés par une professionnelle dans un climat convivial et une éthique respectueuse de la personnalité de chacun, de ses désirs, de son évolution, de ses besoins physiques et affectifs spécifiques.","Effectif : Les cours de 3 ans réusissent 12 enfants, ceux de 4 ans 14 enfants. Tenue : un justaucorps rose pour les filles; un pantalon noir et tee-shirt blanc pour les garçons. Progression : Les séances étant évolutives, le passage d'un groupe au suivant se fait sur les conseils du professeur. Les tranches d’âge sont données à titre indicatif. Après quelques séances, l’élève sera placé par le professeur dans le groupe de niveau qui lui correspond. Les tranches d’âge sont données à titre indicatif. Après quelques séances, l’élève sera placé par le professeur dans le groupe de niveau qui lui correspond.",Ini,,4,4,,,,,,,,,,,,,,,,,,,,,,,30,,,,,160,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,Important : ce prix est le minimum possible mais dépend des revenus du foyer. Tarifs maximum (pour les quotients familiaux les plus élevés) : 300€ / an.,,,,,,,,X,,,,X,Prix pour un 2nd cours hebdomadaire : rajouter entre +55€ et +90€ en fonction de votre quotient familial. Prix pour un 3ème cours hebdomadaire : gratuit pour tous ! Séances découvertes gratuites du 10 septembre au 30 septembre (sauf dans les classes complètes).,160,/ an (1 cours par semaine),90,/ trimestre,5,35
